wavelength_nm,x_centroid_px,x_peak_px,displacement_px,filepath,dispersion_px_per_nm,resolution_nm
681,504.818485,500,119.854184,scan_blocks_output/B4_0501_0700/00090_0681nm.npy,-0.10693200000000047,37.406950211349105
683,504.221055,499,119.256754,scan_blocks_output/B4_0501_0700/00091_0683nm.npy,-0.1303302500000001,30.691263156481302
685,504.297164,499,119.332863,scan_blocks_output/B4_0501_0700/00092_0685nm.npy,0.028890750000002186,138.45261891780925
687,504.336618,499,119.372316,scan_blocks_output/B4_0501_0700/00093_0687nm.npy,0.20656974999999989,19.363919450936073
689,505.123443,500,120.159142,scan_blocks_output/B4_0501_0700/00094_0689nm.npy,0.06744849999999758,59.30450640118229
691,504.606412,499,119.642111,scan_blocks_output/B4_0501_0700/00095_0691nm.npy,0.0004220000000003665,9478.672985773757
693,505.125131,500,120.16083,scan_blocks_output/B4_0501_0700/00096_0693nm.npy,-0.013197749999989128,303.08196472908605
695,504.553621,499,119.58932,scan_blocks_output/B4_0501_0700/00097_0695nm.npy,-0.1245212500000008,32.1230312095323
697,504.627046,499,119.662745,scan_blocks_output/B4_0501_0700/00098_0697nm.npy,0.0390664999999899,102.38951531365835
699,504.709887,499,119.745586,scan_blocks_output/B4_0501_0700/00099_0699nm.npy,1.7840175000000045,2.242130472374845
701,511.763116,510,126.798815,scan_blocks_output/B5_0701_1000/00000_0701nm.npy,3.182005750000002,1.2570687529398705
703,517.43791,518,132.473609,scan_blocks_output/B5_0701_1000/00001_0703nm.npy,-3.722655500000002,1.074501790455764
705,496.872494,496,111.908192,scan_blocks_output/B5_0701_1000/00002_0705nm.npy,0.5193267500000047,7.702279922996387
707,519.515217,518,134.550915,scan_blocks_output/B5_0701_1000/00003_0707nm.npy,5.662414999999996,0.7064123699870114
709,519.522154,518,134.557853,scan_blocks_output/B5_0701_1000/00004_0709nm.npy,0.04487524999998982,89.13599367136467
711,519.694718,518,134.730417,scan_blocks_output/B5_0701_1000/00005_0711nm.npy,0.10153475000001322,39.3953794144318
713,519.928293,518,134.963992,scan_blocks_output/B5_0701_1000/00006_0713nm.npy,0.04456874999999627,89.74898331230592
715,519.872993,518,134.908692,scan_blocks_output/B5_0701_1000/00007_0715nm.npy,0.033131249999996726,120.73193737031941
717,520.060818,518,135.096517,scan_blocks_output/B5_0701_1000/00008_0717nm.npy,0.06824100000000044,58.6157881625412
719,520.145957,518,135.181656,scan_blocks_output/B5_0701_1000/00009_0719nm.npy,0.04577249999999822,87.38871593205867
721,520.243908,518,135.279606,scan_blocks_output/B5_0701_1000/00010_0721nm.npy,0.09129775000002383,43.81268979792992
723,520.511148,518,135.546847,scan_blocks_output/B5_0701_1000/00011_0723nm.npy,5.583664749999997,0.7163753876878088
725,542.578567,550,157.614266,scan_blocks_output/B5_0701_1000/00012_0725nm.npy,5.549120999999985,0.7208348853809479
727,542.707632,550,157.743331,scan_blocks_output/B5_0701_1000/00013_0727nm.npy,0.05494375000000673,72.80172904105581
729,542.798342,550,157.834041,scan_blocks_output/B5_0701_1000/00014_0729nm.npy,0.04828649999998902,82.83888871632671
731,542.900778,550,157.936477,scan_blocks_output/B5_0701_1000/00015_0731nm.npy,0.07208999999997445,55.48619780831485
733,543.086702,550,158.122401,scan_blocks_output/B5_0701_1000/00016_0733nm.npy,0.060844250000002376,65.74162718744735
735,543.144155,550,158.179854,scan_blocks_output/B5_0701_1000/00017_0735nm.npy,0.022253750000004402,179.74498679994198
737,543.175717,550,158.211415,scan_blocks_output/B5_0701_1000/00018_0737nm.npy,0.04784150000000409,83.60941860099825
739,543.335521,550,158.37122,scan_blocks_output/B5_0701_1000/00019_0739nm.npy,0.06374999999999886,62.745098039216806
741,543.430717,550,158.466416,scan_blocks_output/B5_0701_1000/00020_0741nm.npy,0.04473799999999528,89.40945057893562
743,543.514473,550,158.550171,scan_blocks_output/B5_0701_1000/00021_0743nm.npy,0.05801275000001738,68.95036005014073
745,543.662768,550,158.698467,scan_blocks_output/B5_0701_1000/00022_0745nm.npy,0.04384450000000584,91.23151136401299
747,543.689851,550,158.72555,scan_blocks_output/B5_0701_1000/00023_0747nm.npy,0.013081749999997783,305.7694880272653
749,543.715095,550,158.750794,scan_blocks_output/B5_0701_1000/00024_0749nm.npy,-0.006214249999999311,643.6818602406476
751,543.664994,550,158.700692,scan_blocks_output/B5_0701_1000/00025_0751nm.npy,0.036648999999982834,109.14349641195868
753,543.861691,550,158.89739,scan_blocks_output/B5_0701_1000/00026_0753nm.npy,0.07427200000000767,53.856096510119386
755,543.962082,550,158.997781,scan_blocks_output/B5_0701_1000/00027_0755nm.npy,0.053018750000006776,75.44500766237395
757,544.073766,550,159.109465,scan_blocks_output/B5_0701_1000/00028_0757nm.npy,0.06753199999999993,59.231179292779785
759,544.23221,550,159.267909,scan_blocks_output/B5_0701_1000/00029_0759nm.npy,0.054738500000013346,73.07470975636937
761,544.29272,550,159.328419,scan_blocks_output/B5_0701_1000/00030_0761nm.npy,0.06360624999999231,62.88690183748426
763,544.486635,550,159.522334,scan_blocks_output/B5_0701_1000/00031_0763nm.npy,0.06175974999999312,64.7671015507745
765,544.539759,550,159.575458,scan_blocks_output/B5_0701_1000/00032_0765nm.npy,0.038883249999997815,102.87205930574797
767,544.642168,550,159.677866,scan_blocks_output/B5_0701_1000/00033_0767nm.npy,0.05328025000000025,75.07472281004652
769,544.75288,550,159.788579,scan_blocks_output/B5_0701_1000/00034_0769nm.npy,0.057092250000010836,70.0620487018683
771,544.870537,550,159.906236,scan_blocks_output/B5_0701_1000/00035_0771nm.npy,0.08806025000001227,45.42344587937738
773,545.105121,550,160.14082,scan_blocks_output/B5_0701_1000/00036_0773nm.npy,0.08389349999998785,47.67949841168361
775,545.206111,550,160.24181,scan_blocks_output/B5_0701_1000/00037_0775nm.npy,0.10928399999997396,36.601881336709425
777,545.542257,550,160.577955,scan_blocks_output/B5_0701_1000/00038_0777nm.npy,0.14118025000001921,28.332574846690353
779,545.770832,550,160.806531,scan_blocks_output/B5_0701_1000/00039_0779nm.npy,0.10385425000001192,38.51551573478737
781,545.957674,550,160.993372,scan_blocks_output/B5_0701_1000/00040_0781nm.npy,0.09592099999997572,41.700983100687154
783,546.154516,550,161.190215,scan_blocks_output/B5_0701_1000/00041_0783nm.npy,0.11142624999999384,35.898183776266556
785,546.403379,550,161.439077,scan_blocks_output/B5_0701_1000/00042_0785nm.npy,0.08279925000002208,48.309616331052915
787,546.485713,550,161.521412,scan_blocks_output/B5_0701_1000/00043_0787nm.npy,0.06633874999999989,60.296583821672954
789,546.668734,550,161.704433,scan_blocks_output/B5_0701_1000/00044_0789nm.npy,0.053581249999979264,74.65298028697629
791,546.700038,550,161.735737,scan_blocks_output/B5_0701_1000/00045_0791nm.npy,0.05575799999999731,71.73858459772934
793,546.891766,550,161.927465,scan_blocks_output/B5_0701_1000/00046_0793nm.npy,0.04404550000000995,90.81517975727591
795,546.87622,550,161.911919,scan_blocks_output/B5_0701_1000/00047_0795nm.npy,0.022769250000010288,175.67552730099553
797,546.982843,550,162.018542,scan_blocks_output/B5_0701_1000/00048_0797nm.npy,0.05181225000001177,77.20182003288973
799,547.083469,550,162.119168,scan_blocks_output/B5_0701_1000/00049_0799nm.npy,-0.0005350000000134969,7476.635513830072
801,546.980703,550,162.016402,scan_blocks_output/B5_0701_1000/00050_0801nm.npy,0.008454000000000406,473.1488052992439
803,547.117285,550,162.152984,scan_blocks_output/B5_0701_1000/00051_0803nm.npy,0.039887000000021544,100.28330032335948
805,547.140251,550,162.17595,scan_blocks_output/B5_0701_1000/00052_0805nm.npy,0.050482749999986254,79.2349862081818
807,547.319216,550,162.354914,scan_blocks_output/B5_0701_1000/00053_0807nm.npy,0.020462999999978138,195.47475932191142
809,547.222103,550,162.257802,scan_blocks_output/B5_0701_1000/00054_0809nm.npy,-0.026817749999992202,149.15494402032843
811,547.211945,550,162.247644,scan_blocks_output/B5_0701_1000/00055_0811nm.npy,0.0212637500000028,188.11357357001813
813,547.307158,550,162.342857,scan_blocks_output/B5_0701_1000/00056_0813nm.npy,0.058453499999984615,68.43046182009722
815,547.445759,550,162.481458,scan_blocks_output/B5_0701_1000/00057_0815nm.npy,0.04248000000001184,94.16195856871198
817,547.477078,550,162.512777,scan_blocks_output/B5_0701_1000/00058_0817nm.npy,0.05072200000000748,78.8612436418006
819,547.648647,550,162.684345,scan_blocks_output/B5_0701_1000/00059_0819nm.npy,0.06799724999999057,58.82590840071554
821,547.749067,550,162.784766,scan_blocks_output/B5_0701_1000/00060_0821nm.npy,0.04552875000001677,87.85657414267966
823,547.830762,550,162.866461,scan_blocks_output/B5_0701_1000/00061_0823nm.npy,0.06010100000000307,66.55463303438871
825,547.989471,550,163.025169,scan_blocks_output/B5_0701_1000/00062_0825nm.npy,0.09401874999997517,42.54470517849957
827,548.206837,550,163.242536,scan_blocks_output/B5_0701_1000/00063_0827nm.npy,0.11421100000001161,35.02289621839922
829,548.446315,550,163.482013,scan_blocks_output/B5_0701_1000/00064_0829nm.npy,6.693627000000021,0.5975833430814098
831,574.981345,582,190.017044,scan_blocks_output/B5_0701_1000/00065_0831nm.npy,6.648539499999998,0.6016358931160748
833,575.040473,582,190.076172,scan_blocks_output/B5_0701_1000/00066_0833nm.npy,0.05760349999999903,69.44022498633012
835,575.211759,582,190.247458,scan_blocks_output/B5_0701_1000/00067_0835nm.npy,0.10039075000000253,39.84430836506251
837,575.442036,582,190.477735,scan_blocks_output/B5_0701_1000/00068_0837nm.npy,0.7741577500000005,5.166905582227908
839,578.30839,585,193.344089,scan_blocks_output/B5_0701_1000/00069_0839nm.npy,0.7915079999999932,5.053644435684838
841,578.608068,585,193.643767,scan_blocks_output/B5_0701_1000/00070_0841nm.npy,0.18540149999998334,21.574798477899904
843,579.049996,585,194.085694,scan_blocks_output/B5_0701_1000/00071_0843nm.npy,0.12758725000000481,31.351095034965084
845,579.118417,585,194.154116,scan_blocks_output/B5_0701_1000/00072_0845nm.npy,0.49651675000001205,8.056122980745167
847,581.036063,587,196.071762,scan_blocks_output/B5_0701_1000/00073_0847nm.npy,0.7804059999999993,5.125537220369915
849,582.240041,588,197.275739,scan_blocks_output/B5_0701_1000/00074_0849nm.npy,0.3738552499999912,10.699328149063291
851,582.531484,588,197.567182,scan_blocks_output/B5_0701_1000/00075_0851nm.npy,0.3441739999999811,11.622028392616
853,583.616737,589,198.652436,scan_blocks_output/B5_0701_1000/00076_0853nm.npy,0.3244287500000098,12.329363535136387
855,583.829199,589,198.864898,scan_blocks_output/B5_0701_1000/00077_0855nm.npy,0.494310750000011,8.092075683160665
857,585.59398,591,200.629679,scan_blocks_output/B5_0701_1000/00078_0857nm.npy,0.7237742499999911,5.5265851196005515
859,586.724296,592,201.759995,scan_blocks_output/B5_0701_1000/00079_0859nm.npy,0.35247724999999264,11.348250135292657
861,587.003889,592,202.039587,scan_blocks_output/B5_0701_1000/00080_0861nm.npy,0.1184910000000059,33.75783814804332
863,587.19826,592,202.233959,scan_blocks_output/B5_0701_1000/00081_0863nm.npy,0.12714325000001736,31.4605769476512
865,587.512462,592,202.548161,scan_blocks_output/B5_0701_1000/00082_0865nm.npy,0.16301325000000588,24.537882656777015
867,587.850313,592,202.886012,scan_blocks_output/B5_0701_1000/00083_0867nm.npy,0.11387449999998012,35.12638913892661
869,587.96796,592,203.003659,scan_blocks_output/B5_0701_1000/00084_0869nm.npy,0.6562495000000013,6.095242739232551
871,590.475311,595,205.511009,scan_blocks_output/B5_0701_1000/00085_0871nm.npy,0.6747747500000116,5.927904089475682
873,590.667059,595,205.702758,scan_blocks_output/B5_0701_1000/00086_0873nm.npy,0.11146274999998695,35.886428425644155
875,590.921162,595,205.95686,scan_blocks_output/B5_0701_1000/00087_0875nm.npy,0.13111125000000357,30.508442258005253
877,591.191504,595,206.227202,scan_blocks_output/B5_0701_1000/00088_0877nm.npy,0.11346324999999524,35.253705494952484
879,591.375015,595,206.410714,scan_blocks_output/B5_0701_1000/00089_0879nm.npy,0.09060850000000187,44.14596864532486
881,591.553938,595,206.589637,scan_blocks_output/B5_0701_1000/00090_0881nm.npy,0.09591224999999781,41.70478744894517
883,591.758664,595,206.794362,scan_blocks_output/B5_0701_1000/00091_0883nm.npy,0.09803999999999746,40.79967360261224
885,591.946098,595,206.981797,scan_blocks_output/B5_0701_1000/00092_0885nm.npy,0.0945552500000133,42.30330944077074
887,592.136885,595,207.172584,scan_blocks_output/B5_0701_1000/00093_0887nm.npy,0.07941925000000083,50.365622944059005
889,592.263775,595,207.299473,scan_blocks_output/B5_0701_1000/00094_0889nm.npy,0.10122599999999693,39.51553948590403
891,592.541789,595,207.577488,scan_blocks_output/B5_0701_1000/00095_0891nm.npy,0.12265974999999685,32.61053442551532
893,592.754414,595,207.790113,scan_blocks_output/B5_0701_1000/00096_0893nm.npy,0.10926200000000108,36.609251157767204
895,592.978837,595,208.014536,scan_blocks_output/B5_0701_1000/00097_0895nm.npy,0.2749282499999879,14.549250577196691
897,593.854127,596,208.889826,scan_blocks_output/B5_0701_1000/00098_0897nm.npy,0.28294950000000085,14.136798262587451
899,594.110635,596,209.146334,scan_blocks_output/B5_0701_1000/00099_0899nm.npy,0.134250250000008,29.79510280241386
901,594.391128,596,209.426827,scan_blocks_output/B5_0701_1000/00100_0901nm.npy,0.14094074999999862,28.38072026720476
903,594.674398,596,209.710097,scan_blocks_output/B5_0701_1000/00101_0903nm.npy,0.10940325000001394,36.56198513297814
905,594.828741,596,209.86444,scan_blocks_output/B5_0701_1000/00102_0905nm.npy,0.558862750000003,7.157392400906983
907,596.909849,599,211.945548,scan_blocks_output/B5_0701_1000/00103_0907nm.npy,0.7117667499999811,5.619818571182352
909,597.675808,600,212.711507,scan_blocks_output/B5_0701_1000/00104_0909nm.npy,0.24721374999998602,16.18032977534715
911,597.898704,600,212.934402,scan_blocks_output/B5_0701_1000/00105_0911nm.npy,-0.046319749999980786,86.35625192281174
913,597.490529,600,212.526228,scan_blocks_output/B5_0701_1000/00106_0913nm.npy,-0.06957449999998744,57.492328367443854
915,597.620406,600,212.656105,scan_blocks_output/B5_0701_1000/00107_0915nm.npy,0.0026272499999890897,1522.504519941616
917,597.501038,600,212.536737,scan_blocks_output/B5_0701_1000/00108_0917nm.npy,-0.08675249999998869,46.108181320429054
919,597.273396,600,212.309095,scan_blocks_output/B5_0701_1000/00109_0919nm.npy,0.013192750000001752,303.1968315930696
921,597.553809,600,212.589508,scan_blocks_output/B5_0701_1000/00110_0921nm.npy,-0.20272800000000757,19.7308709206417
923,596.462484,600,211.498183,scan_blocks_output/B5_0701_1000/00111_0923nm.npy,-0.36185925000000907,11.054021694899053
925,596.106372,600,211.142071,scan_blocks_output/B5_0701_1000/00112_0925nm.npy,-0.10400025000001278,38.46144600613468
927,596.046483,601,211.082182,scan_blocks_output/B5_0701_1000/00113_0927nm.npy,0.07646925000000238,52.30860770832558
929,596.412249,605,211.447948,scan_blocks_output/B5_0701_1000/00114_0929nm.npy,0.3143790000000024,12.723496162275373
931,597.303999,606,212.339698,scan_blocks_output/B5_0701_1000/00115_0931nm.npy,0.40958125000000223,9.766072055300329
933,598.050574,605,213.086273,scan_blocks_output/B5_0701_1000/00116_0933nm.npy,0.6458140000000014,6.193733799515017
935,599.887255,608,214.922954,scan_blocks_output/B5_0701_1000/00117_0935nm.npy,1.130977999999999,3.536761988296858
937,602.574486,608,217.610185,scan_blocks_output/B5_0701_1000/00118_0937nm.npy,0.957589750000011,4.177154151869267
939,603.717614,608,218.753312,scan_blocks_output/B5_0701_1000/00119_0939nm.npy,0.4066187500000069,9.837224672988965
941,604.200961,608,219.23666,scan_blocks_output/B5_0701_1000/00120_0941nm.npy,0.5128159999999866,7.800068640604241
943,605.768878,608,220.804577,scan_blocks_output/B5_0701_1000/00121_0943nm.npy,0.5231147499999906,7.646505857462577
945,606.29342,608,221.329119,scan_blocks_output/B5_0701_1000/00122_0945nm.npy,0.2025762499999928,19.74565132882133
947,606.579183,608,221.614882,scan_blocks_output/B5_0701_1000/00123_0947nm.npy,0.15869850000001406,25.205027142661372
949,606.928214,608,221.963912,scan_blocks_output/B5_0701_1000/00124_0949nm.npy,0.12926675000002774,30.943765508138338
951,607.09625,608,222.131949,scan_blocks_output/B5_0701_1000/00125_0951nm.npy,0.11578299999999331,34.547386058404356
953,607.391346,608,222.427044,scan_blocks_output/B5_0701_1000/00126_0953nm.npy,0.10175674999999273,39.30943156105404
955,607.503277,608,222.538976,scan_blocks_output/B5_0701_1000/00127_0955nm.npy,0.05565525000000093,71.87102744125546
957,607.613967,608,222.649666,scan_blocks_output/B5_0701_1000/00128_0957nm.npy,0.08736849999999663,45.783091159859154
959,607.852751,608,222.88845,scan_blocks_output/B5_0701_1000/00129_0959nm.npy,0.08647450000000845,46.25641084943665
961,607.959865,608,222.995564,scan_blocks_output/B5_0701_1000/00130_0961nm.npy,0.055461750000006305,72.12177762150573
963,608.074598,608,223.110296,scan_blocks_output/B5_0701_1000/00131_0963nm.npy,0.0894847499999969,44.70035397092956
965,608.317804,608,223.353502,scan_blocks_output/B5_0701_1000/00132_0965nm.npy,0.08434799999997722,47.422582633863044
967,608.41199,608,223.447689,scan_blocks_output/B5_0701_1000/00133_0967nm.npy,0.04869725000000358,82.14016191878815
969,608.512593,608,223.548292,scan_blocks_output/B5_0701_1000/00134_0969nm.npy,0.08441150000001585,47.38690818193314
971,608.749636,608,223.785335,scan_blocks_output/B5_0701_1000/00135_0971nm.npy,0.08932924999999159,44.778166166181585
973,608.86991,608,223.905609,scan_blocks_output/B5_0701_1000/00136_0973nm.npy,0.06577500000000214,60.813378943365564
975,609.012736,609,224.048435,scan_blocks_output/B5_0701_1000/00137_0975nm.npy,0.09677249999998594,41.334056679331226
977,609.257,609,224.292699,scan_blocks_output/B5_0701_1000/00138_0977nm.npy,0.08664974999999231,46.16285678839645
979,609.359335,609,224.395034,scan_blocks_output/B5_0701_1000/00139_0979nm.npy,0.05371125000002053,74.47229397935202
981,609.471845,610,224.507544,scan_blocks_output/B5_0701_1000/00140_0981nm.npy,0.05620974999999362,71.16203149810227
983,609.584174,610,224.619873,scan_blocks_output/B5_0701_1000/00141_0983nm.npy,0.09714199999999096,41.176833913244245
985,609.860413,610,224.896112,scan_blocks_output/B5_0701_1000/00142_0985nm.npy,0.09849300000001904,40.61202318945739
987,609.978146,610,225.013845,scan_blocks_output/B5_0701_1000/00143_0987nm.npy,0.09079600000001165,44.05480417638979
989,610.223597,610,225.259296,scan_blocks_output/B5_0701_1000/00144_0989nm.npy,0.08999799999998004,44.44543212072365
991,610.338138,611,225.373837,scan_blocks_output/B5_0701_1000/00145_0991nm.npy,0.06323299999999676,63.258108898837705
993,610.476529,611,225.512227,scan_blocks_output/B5_0701_1000/00146_0993nm.npy,0.06708249999999794,59.62806991391381
995,610.606468,611,225.642167,scan_blocks_output/B5_0701_1000/00147_0995nm.npy,0.06167524999997909,64.85583763343247
997,610.72323,611,225.758928,scan_blocks_output/B5_0701_1000/00148_0997nm.npy,0.09462275000001341,42.27313198992243
999,610.984959,611,226.020658,scan_blocks_output/B5_0701_1000/00149_0999nm.npy,0.12744175000000268,31.38688851965636
1001,611.232997,611,226.268696,scan_blocks_output/B6_1001_1300/00000_1001nm.npy,0.0990524999999991,40.38262537543259
1003,611.381169,611,226.416867,scan_blocks_output/B6_1001_1300/00001_1003nm.npy,-0.0001790000000028158,22346.368714732274
1005,611.232281,611,226.267979,scan_blocks_output/B6_1001_1300/00002_1005nm.npy,-0.0037257500000009713,1073.6093404009816
1007,611.366266,611,226.401965,scan_blocks_output/B6_1001_1300/00003_1007nm.npy,0.09312950000000342,42.95094465233737
1009,611.604799,611,226.640498,scan_blocks_output/B6_1001_1300/00004_1009nm.npy,0.12037774999998874,33.228732053891804
1011,611.847777,611,226.883476,scan_blocks_output/B6_1001_1300/00005_1011nm.npy,0.09074350000000209,44.08029225233662
1013,611.967773,612,227.003472,scan_blocks_output/B6_1001_1300/00006_1013nm.npy,0.05632975000000329,71.01043409565578
1015,612.073096,612,227.108795,scan_blocks_output/B6_1001_1300/00007_1015nm.npy,0.09213049999999612,43.41667525955214
1017,612.336295,612,227.371994,scan_blocks_output/B6_1001_1300/00008_1017nm.npy,0.08937025000000176,44.75762348208628
1019,612.430577,612,227.466276,scan_blocks_output/B6_1001_1300/00009_1019nm.npy,0.04990175000000363,80.15750950617381
1021,612.535902,612,227.571601,scan_blocks_output/B6_1001_1300/00010_1021nm.npy,0.04918250000000057,81.32974126975964
1023,612.627307,612,227.663006,scan_blocks_output/B6_1001_1300/00011_1023nm.npy,0.09662300000002233,41.39801082557026
1025,612.922394,613,227.958093,scan_blocks_output/B6_1001_1300/00012_1025nm.npy,0.13143250000001672,30.43387290053443
1027,613.153037,613,228.188736,scan_blocks_output/B6_1001_1300/00013_1027nm.npy,0.06336299999998118,63.12832410083468
1029,613.175846,613,228.211544,scan_blocks_output/B6_1001_1300/00014_1029nm.npy,0.08978049999998916,44.55310451601944
1031,613.512159,613,228.547858,scan_blocks_output/B6_1001_1300/00015_1031nm.npy,0.12337225000001695,32.42220191331074
1033,613.669335,613,228.705034,scan_blocks_output/B6_1001_1300/00016_1033nm.npy,0.12136050000000864,32.95965326444531
1035,613.997601,613,229.0333,scan_blocks_output/B6_1001_1300/00017_1035nm.npy,0.1252099999999814,31.946330165327005
1037,614.170175,614,229.205874,scan_blocks_output/B6_1001_1300/00018_1037nm.npy,0.1044379999999876,38.30023554645316
1039,614.415353,614,229.451052,scan_blocks_output/B6_1001_1300/00019_1039nm.npy,0.08884925000000976,45.020076140198825
1041,614.525572,614,229.561271,scan_blocks_output/B6_1001_1300/00020_1041nm.npy,0.05356274999999755,74.67876462653958
1043,614.629604,615,229.665302,scan_blocks_output/B6_1001_1300/00021_1043nm.npy,0.08559950000000072,46.72924491381336
1045,614.86797,615,229.903669,scan_blocks_output/B6_1001_1300/00022_1045nm.npy,0.08423974999999473,47.48352173410119
1047,614.966563,615,230.002262,scan_blocks_output/B6_1001_1300/00023_1047nm.npy,0.05027250000000549,79.56636331989782
1049,615.06906,615,230.104759,scan_blocks_output/B6_1001_1300/00024_1049nm.npy,0.051694500000024846,77.3776707386294
1051,615.173341,616,230.20904,scan_blocks_output/B6_1001_1300/00025_1051nm.npy,0.05070324999999798,78.89040643351579
1053,615.271873,616,230.307572,scan_blocks_output/B6_1001_1300/00026_1053nm.npy,0.08037124999998468,49.7690405462247
1055,615.494826,616,230.530524,scan_blocks_output/B6_1001_1300/00027_1055nm.npy,0.08273099999999545,48.34946996893812
1057,615.602797,616,230.638496,scan_blocks_output/B6_1001_1300/00028_1057nm.npy,0.058058750000014925,68.89573061767557
1059,615.727061,616,230.76276,scan_blocks_output/B6_1001_1300/00029_1059nm.npy,0.0934985000000097,42.781434996278925
1061,615.976791,616,231.01249,scan_blocks_output/B6_1001_1300/00030_1061nm.npy,0.08347749999998655,47.91710341110652
1063,616.060971,616,231.09667,scan_blocks_output/B6_1001_1300/00031_1063nm.npy,0.03378649999999084,118.39048140532712
1065,616.111937,616,231.147636,scan_blocks_output/B6_1001_1300/00032_1065nm.npy,0.07908175000000028,50.580570106250626
1067,616.377298,616,231.412997,scan_blocks_output/B6_1001_1300/00033_1067nm.npy,0.094691250000011,42.24255145010268
1069,616.490702,616,231.5264,scan_blocks_output/B6_1001_1300/00034_1069nm.npy,0.05137375000001043,77.86077520132729
1071,616.582793,616,231.618492,scan_blocks_output/B6_1001_1300/00035_1071nm.npy,0.04762424999998416,83.99082400250566
1073,616.681199,616,231.716898,scan_blocks_output/B6_1001_1300/00036_1073nm.npy,0.08089899999998806,49.44436890444369
1075,616.906389,616,231.942087,scan_blocks_output/B6_1001_1300/00037_1075nm.npy,0.08208550000000514,48.72967820138452
1077,617.009541,616,232.04524,scan_blocks_output/B6_1001_1300/00038_1077nm.npy,0.046185750000006465,86.60679971635061
1079,617.091132,616,232.126831,scan_blocks_output/B6_1001_1300/00039_1079nm.npy,0.04842725000000314,82.59812399010352
1081,617.20325,616,232.238949,scan_blocks_output/B6_1001_1300/00040_1081nm.npy,0.08398249999999052,47.62897032120324
1083,617.427062,616,232.462761,scan_blocks_output/B6_1001_1300/00041_1083nm.npy,0.07910074999998074,50.56842065341952
1085,617.519653,617,232.555352,scan_blocks_output/B6_1001_1300/00042_1085nm.npy,0.0816592500000013,48.98404038734052
1087,617.753699,618,232.789398,scan_blocks_output/B6_1001_1300/00043_1087nm.npy,0.08009950000001709,49.937889749613255
1089,617.840051,618,232.87575,scan_blocks_output/B6_1001_1300/00044_1089nm.npy,0.04714075000001117,84.85227748814036
1091,617.942262,618,232.977961,scan_blocks_output/B6_1001_1300/00045_1091nm.npy,0.051963250000000016,76.97747927621923
1093,618.047904,618,233.083603,scan_blocks_output/B6_1001_1300/00046_1093nm.npy,0.04584825000000592,87.24433320790834
1095,618.125655,618,233.161354,scan_blocks_output/B6_1001_1300/00047_1095nm.npy,0.04198349999998641,95.2755249086259
1097,618.215838,618,233.251537,scan_blocks_output/B6_1001_1300/00048_1097nm.npy,0.07462624999999434,53.60044220365224
1099,618.42416,618,233.459859,scan_blocks_output/B6_1001_1300/00049_1099nm.npy,0.07029575000001387,56.90244431561241
1101,618.497021,618,233.53272,scan_blocks_output/B6_1001_1300/00050_1101nm.npy,0.08555974999998739,46.750954742160765
1103,618.766399,618,233.802098,scan_blocks_output/B6_1001_1300/00051_1103nm.npy,0.08920899999998255,44.83852526091294
1105,618.853857,619,233.889556,scan_blocks_output/B6_1001_1300/00052_1105nm.npy,0.04663200000001666,85.77800651909784
1107,618.952927,619,233.988626,scan_blocks_output/B6_1001_1300/00053_1107nm.npy,0.04662500000000591,85.79088471848779
1109,619.040357,619,234.076056,scan_blocks_output/B6_1001_1300/00054_1109nm.npy,0.04538924999999949,88.12659385206948
1111,619.134484,619,234.170182,scan_blocks_output/B6_1001_1300/00055_1111nm.npy,0.08356975000000944,47.86420923838528
1113,619.374636,619,234.410335,scan_blocks_output/B6_1001_1300/00056_1113nm.npy,0.08820499999998788,45.34890312341194
1115,619.487304,619,234.523003,scan_blocks_output/B6_1001_1300/00057_1115nm.npy,0.050847750000002634,78.66621433593016
1117,619.578027,619,234.613725,scan_blocks_output/B6_1001_1300/00058_1117nm.npy,0.046413499999999885,86.18182209917394
1119,619.672958,619,234.708656,scan_blocks_output/B6_1001_1300/00059_1119nm.npy,0.05078574999998864,78.76225122206317
1121,619.78117,620,234.816869,scan_blocks_output/B6_1001_1300/00060_1121nm.npy,0.0838435000000004,47.70793204005058
1123,620.008332,620,235.044031,scan_blocks_output/B6_1001_1300/00061_1123nm.npy,0.11151599999999462,35.86929229886467
1125,620.227234,620,235.262933,scan_blocks_output/B6_1001_1300/00062_1125nm.npy,0.08349125000000868,47.9092120431732
1127,620.342297,620,235.377996,scan_blocks_output/B6_1001_1300/00063_1127nm.npy,0.05188625000002389,77.09171504971275
1129,620.434779,620,235.470478,scan_blocks_output/B6_1001_1300/00064_1129nm.npy,0.04543150000000651,88.04463863177371
1131,620.524023,620,235.559722,scan_blocks_output/B6_1001_1300/00065_1131nm.npy,0.0751989999999978,53.19219670474497
1133,620.735575,620,235.771274,scan_blocks_output/B6_1001_1300/00066_1133nm.npy,0.07467624999998179,53.56455365663079
1135,620.822728,621,235.858427,scan_blocks_output/B6_1001_1300/00067_1135nm.npy,0.04499224999997864,88.90420016784888
1137,620.915544,621,235.951243,scan_blocks_output/B6_1001_1300/00068_1137nm.npy,0.04635350000000926,86.29337590471486
1139,621.008142,621,236.043841,scan_blocks_output/B6_1001_1300/00069_1139nm.npy,0.04586725000001479,87.20819320972393
1141,621.099013,621,236.134712,scan_blocks_output/B6_1001_1300/00070_1141nm.npy,0.04561375000000112,87.69285577265413
